ENSEMBL ID,HGNC Symbol,WGCNA module color,WGCNA Module Label
ENSG00000126067,PSMB2,midnightblue,17
ENSG00000126070,AGO3,blue,2
ENSG00000126088,UROD,brown,3
ENSG00000126091,ST3GAL3,grey,11
ENSG00000126106,TMEM53,grey,11
ENSG00000126107,HECTD3,turquoise,24
ENSG00000126214,KLC1,brown,3
ENSG00000126215,XRCC3,grey,11
ENSG00000126216,TUBGCP3,grey,11
ENSG00000126217,MCF2L,grey,11
ENSG00000126218,F10,grey,11
ENSG00000126226,PCID2,grey,11
ENSG00000126243,LRFN3,turquoise,24
ENSG00000126247,CAPNS1,grey,11
ENSG00000126249,PDCD2L,grey,11
ENSG00000126254,RBM42,blue,2
ENSG00000126261,UBA2,brown,3
ENSG00000126267,COX6B1,brown,3
ENSG00000126351,THRA,grey,11
ENSG00000126368,NR1D1,turquoise,24
ENSG00000126391,FRMD8,blue,2
ENSG00000126432,PRDX5,brown,3
ENSG00000126456,IRF3,darkturquoise,8
ENSG00000126457,PRMT1,brown,3
ENSG00000126458,RRAS,grey,11
ENSG00000126461,SCAF1,turquoise,24
ENSG00000126464,PRR12,turquoise,24
ENSG00000126522,ASL,grey,11
ENSG00000126524,SBDS,blue,2
ENSG00000126561,STAT5A,lightyellow,15
ENSG00000126581,BECN1,greenyellow,10
ENSG00000126583,PRKCG,midnightblue,17
ENSG00000126602,TRAP1,grey,11
ENSG00000126603,GLIS2,tan,23
ENSG00000126653,NSRP1,turquoise,24
ENSG00000126698,DNAJC8,turquoise,24
ENSG00000126705,AHDC1,turquoise,24
ENSG00000126709,IFI6,grey,11
ENSG00000126733,DACH2,grey,11
ENSG00000126746,ZNF384,grey,11
ENSG00000126756,UXT,grey,11
ENSG00000126759,CFP,grey,11
ENSG00000126767,ELK1,grey,11
ENSG00000126768,TIMM17B,brown,3
ENSG00000126773,PCNXL4,red,20
ENSG00000126775,ATG14,grey,11
ENSG00000126777,KTN1,lightyellow,15
ENSG00000126785,RHOJ,grey,11
ENSG00000126790,L3HYPDH,darkturquoise,8
ENSG00000126803,HSPA2,blue,2
ENSG00000126804,ZBTB1,blue,2
ENSG00000126821,SGPP1,brown,3
ENSG00000126822,PLEKHG3,blue,2
ENSG00000126838,PZP,darkgrey,6
ENSG00000126858,RHOT1,brown,3
ENSG00000126870,WDR60,turquoise,24
ENSG00000126878,AIF1L,blue,2
ENSG00000126882,FAM78A,grey,11
ENSG00000126883,NUP214,turquoise,24
ENSG00000126903,SLC10A3,blue,2
ENSG00000126934,MAP2K2,grey,11
ENSG00000126945,HNRNPH2,greenyellow,10
ENSG00000126947,ARMCX1,brown,3
ENSG00000126950,TMEM35,grey,11
ENSG00000126953,TIMM8A,yellow,25
ENSG00000126970,ZC4H2,midnightblue,17
ENSG00000127022,CANX,grey60,12
ENSG00000127054,CPSF3L,tan,23
ENSG00000127080,IPPK,grey,11
ENSG00000127084,FGD3,pink,18
ENSG00000127124,HIVEP3,turquoise,24
ENSG00000127125,PPCS,brown,3
ENSG00000127152,BCL11B,cyan,4
ENSG00000127184,COX7C,grey60,12
ENSG00000127191,TRAF2,grey,11
ENSG00000127220,ABHD8,grey,11
ENSG00000127241,MASP1,green,9
ENSG00000127249,ATP13A4,green,9
ENSG00000127252,HRASLS,grey,11
ENSG00000127311,HELB,tan,23
ENSG00000127314,RAP1B,purple,19
ENSG00000127325,BEST3,tan,23
ENSG00000127328,RAB3IP,grey,11
ENSG00000127329,PTPRB,grey,11
ENSG00000240024,LINC00888,grey,11
ENSG00000127337,YEATS4,brown,3
ENSG00000127366,TAS2R5,blue,2
ENSG00000127399,LRRC61,salmon,22
ENSG00000127415,IDUA,turquoise,24
ENSG00000127418,FGFRL1,green,9
ENSG00000127419,TMEM175,grey,11
ENSG00000127423,AUNIP,grey,11
ENSG00000248905,FMN1,black,1
ENSG00000127452,FBXL12,grey,11
ENSG00000127463,EMC1,brown,3
ENSG00000127472,PLA2G5,green,9
ENSG00000127481,UBR4,grey,11
ENSG00000127483,HP1BP3,turquoise,24
ENSG00000127507,EMR2,lightyellow,15
ENSG00000127511,SIN3B,turquoise,24
ENSG00000127527,EPS15L1,turquoise,24
ENSG00000127528,KLF2,grey,11
ENSG00000127554,GFER,grey,11
ENSG00000127561,SYNGR3,brown,3
ENSG00000127564,PKMYT1,blue,2
ENSG00000127578,WFIKKN1,turquoise,24
ENSG00000127580,WDR24,grey,11
ENSG00000127585,FBXL16,turquoise,24
ENSG00000127586,CHTF18,grey,11
ENSG00000127589,TUBBP1,midnightblue,17
ENSG00000127603,MACF1,grey,11
ENSG00000127616,SMARCA4,cyan,4
ENSG00000127663,KDM4B,turquoise,24
ENSG00000127666,TICAM1,turquoise,24
ENSG00000127688,GAN,blue,2
ENSG00000127720,METTL25,grey,11
ENSG00000127804,METTL16,blue,2
ENSG00000127824,TUBA4A,magenta,16
ENSG00000127837,AAMP,brown,3
ENSG00000127838,PNKD,black,1
ENSG00000127863,TNFRSF19,red,20
ENSG00000127870,RNF6,greenyellow,10
ENSG00000127884,ECHS1,brown,3
ENSG00000127903,ZNF835,grey,11
ENSG00000127914,AKAP9,grey,11
ENSG00000127920,GNG11,grey,11
ENSG00000127922,SHFM1,turquoise,24
ENSG00000127946,HIP1,blue,2
ENSG00000127947,PTPN12,turquoise,24
ENSG00000127948,POR,grey,11
ENSG00000127952,STYXL1,grey,11
ENSG00000127954,STEAP4,tan,23
ENSG00000127955,GNAI1,grey,11
ENSG00000127957,PMS2P3,grey,11
ENSG00000127980,PEX1,blue,2
ENSG00000127990,SGCE,blue,2
ENSG00000127993,RBM48,turquoise,24
ENSG00000127995,CASD1,brown,3
ENSG00000128000,ZNF780B,lightcyan,13
ENSG00000128011,LRFN1,turquoise,24
ENSG00000128016,ZFP36,purple,19
ENSG00000128039,SRD5A3,grey,11
ENSG00000128045,RASL11B,yellow,25
ENSG00000128050,PAICS,blue,2
ENSG00000128052,KDR,pink,18
ENSG00000128059,PPAT,grey,11
ENSG00000128159,TUBGCP6,grey,11
ENSG00000128185,DGCR6L,grey,11
ENSG00000128191,DGCR8,grey,11
ENSG00000128203,ASPHD2,yellow,25
ENSG00000128228,SDF2L1,grey,11
ENSG00000128242,GAL3ST1,blue,2
ENSG00000128245,YWHAH,magenta,16
ENSG00000128253,RFPL2,grey,11
ENSG00000128254,C22orf24,lightcyan,13
ENSG00000128268,MGAT3,grey,11
ENSG00000128272,ATF4,grey,11
ENSG00000128274,A4GALT,purple,19
ENSG00000128283,CDC42EP1,blue,2
ENSG00000128284,APOL3,pink,18
ENSG00000128285,MCHR1,brown,3
ENSG00000128294,TPST2,grey,11
ENSG00000128298,BAIAP2L2,turquoise,24
ENSG00000128309,MPST,lightyellow,15
ENSG00000128311,TST,green,9
ENSG00000128335,APOL2,black,1
ENSG00000128346,C22orf23,blue,2
ENSG00000128463,EMC4,brown,3
ENSG00000128482,RNF112,brown,3
ENSG00000128487,SPECC1,blue,2
ENSG00000128512,DOCK4,grey,11
ENSG00000128513,POT1,grey,11
ENSG00000128534,NAA38,blue,2
ENSG00000128536,CDHR3,grey,11
ENSG00000128563,PRKRIP1,grey,11
ENSG00000128564,VGF,grey,11
ENSG00000128567,PODXL,pink,18
ENSG00000128573,FOXP2,grey,11
ENSG00000128578,STRIP2,yellow,25
ENSG00000128581,RABL5,yellow,25
ENSG00000128585,MKLN1,green,9
ENSG00000128590,DNAJB9,grey,11
ENSG00000128591,FLNC,blue,2
ENSG00000128595,CALU,red,20
ENSG00000128596,CCDC136,grey,11
ENSG00000128602,SMO,green,9
ENSG00000128604,IRF5,pink,18
ENSG00000128607,KLHDC10,brown,3
ENSG00000128609,NDUFA5,brown,3
ENSG00000128617,OPN1SW,grey,11
ENSG00000255085,,green,9
ENSG00000128645,HOXD1,blue,2
ENSG00000128654,MTX2,brown,3
ENSG00000128655,PDE11A,blue,2
ENSG00000261037,,yellow,25
ENSG00000128683,GAD1,brown,3
ENSG00000128694,OSGEPL1,blue,2
ENSG00000128699,ORMDL1,grey,11
ENSG00000114279,FGF12,brown,3
ENSG00000128739,SNRPN,turquoise,24
ENSG00000128791,TWSG1,lightyellow,15
ENSG00000128805,ARHGAP22,blue,2
ENSG00000128815,WDFY4,pink,18
ENSG00000128829,EIF2AK4,grey,11
ENSG00000128833,MYO5C,turquoise,24
ENSG00000128849,CGNL1,grey,11
ENSG00000128872,TMOD2,magenta,16
ENSG00000196290,NIF3L1,brown,3
ENSG00000128891,C15orf57,grey,11
ENSG00000128908,INO80,grey,11
ENSG00000128915,NARG2,blue,2
ENSG00000128917,DLL4,grey,11
ENSG00000128918,ALDH1A2,grey,11
ENSG00000128923,FAM63B,grey,11
ENSG00000128928,IVD,grey,11
ENSG00000128944,KNSTRN,grey,11
ENSG00000128951,DUT,grey,11
ENSG00000128965,CHAC1,grey,11
ENSG00000128973,CLN6,grey,11
ENSG00000113387,SUB1,brown,3
ENSG00000129003,VPS13C,blue,2
ENSG00000129007,CALML4,grey,11
ENSG00000129038,LOXL1,grey,11
ENSG00000129055,ANAPC13,brown,3
ENSG00000129071,MBD4,grey,11
ENSG00000129083,COPB1,royalblue,21
ENSG00000129084,PSMA1,brown,3
ENSG00000129103,SUMF2,grey,11
ENSG00000129116,PALLD,green,9
ENSG00000129128,SPCS3,yellow,25
ENSG00000129151,BBOX1,green,9
ENSG00000129158,SERGEF,brown,3
ENSG00000129159,KCNC1,cyan,4
ENSG00000129167,TPH1,grey,11
ENSG00000129187,DCTD,brown,3
ENSG00000129197,RPAIN,darkred,7
ENSG00000129204,USP6,grey60,12
ENSG00000129214,SHBG,grey,11
ENSG00000129219,PLD2,green,9
ENSG00000129235,TXNDC17,yellow,25
ENSG00000129244,ATP1B2,turquoise,24
ENSG00000129245,FXR2,greenyellow,10
ENSG00000129250,KIF1C,blue,2
ENSG00000129255,MPDU1,grey60,12
ENSG00000129270,MMP28,green,9
ENSG00000129282,MRM1,grey,11
ENSG00000129292,PHF20L1,grey60,12
ENSG00000129295,LRRC6,lightcyan,13
ENSG00000129315,CCNT1,grey,11
ENSG00000129317,PUS7L,grey,11
ENSG00000129347,KRI1,turquoise,24
ENSG00000129351,ILF3,grey,11
ENSG00000129353,SLC44A2,green,9
ENSG00000114107,CEP70,grey,11
ENSG00000129422,MTUS1,blue,2
ENSG00000129460,NGDN,grey,11
ENSG00000129467,ADCY4,pink,18
ENSG00000129472,RAB2B,turquoise,24
ENSG00000129473,BCL2L2,magenta,16
ENSG00000129484,PARP2,turquoise,24
ENSG00000129493,HEATR5A,green,9
ENSG00000129515,SNX6,blue,2
ENSG00000129518,EAPP,grey,11
ENSG00000129521,EGLN3,green,9
ENSG00000129534,MIS18BP1,grey,11
ENSG00000129535,NRL,grey,11
ENSG00000129538,RNASE1,blue,2
ENSG00000129562,DAD1,royalblue,21
ENSG00000129566,TEP1,purple,19
ENSG00000129595,EPB41L4A,tan,23
ENSG00000129596,CDO1,brown,3
ENSG00000129625,REEP5,brown,3
ENSG00000133318,RTN3,magenta,16
ENSG00000129646,QRICH2,grey,11
ENSG00000129654,FOXJ1,grey,11
ENSG00000129657,SEC14L1,grey,11
ENSG00000129667,RHBDF2,purple,19
ENSG00000129675,ARHGEF6,green,9
ENSG00000129680,MAP7D3,grey,11
ENSG00000146250,PRSS35,green,9
ENSG00000129691,ASH2L,magenta,16
ENSG00000129696,TTI2,blue,2
ENSG00000129749,CHRNA10,turquoise,24
ENSG00000129757,CDKN1C,blue,2
ENSG00000129824,RPS4Y1,grey,11
ENSG00000129911,KLF16,salmon,22
ENSG00000129925,TMEM8A,grey,11
ENSG00000129932,DOHH,blue,2
ENSG00000129933,MAU2,blue,2
ENSG00000129946,SHC2,grey,11
ENSG00000129951,,yellow,25
ENSG00000129968,ABHD17A,royalblue,21
ENSG00000129990,SYT5,yellow,25
ENSG00000129993,CBFA2T3,turquoise,24
ENSG00000130005,GAMT,blue,2
ENSG00000130021,HDHD1,grey,11
ENSG00000130023,C6orf70,grey,11
ENSG00000130024,PHF10,green,9
ENSG00000130032,PRRG3,midnightblue,17
ENSG00000130035,GALNT8,tan,23
ENSG00000130037,KCNA5,grey,11
ENSG00000130038,EFCAB4B,turquoise,24
ENSG00000130052,STARD8,purple,19
ENSG00000130054,FAM155B,salmon,22
ENSG00000130055,GDPD2,lightgreen,14
ENSG00000130066,SAT1,grey,11
ENSG00000130119,GNL3L,darkred,7
ENSG00000130147,SH3BP4,blue,2
ENSG00000130150,MOSPD2,blue,2
ENSG00000130158,DOCK6,tan,23
ENSG00000130159,ECSIT,brown,3
ENSG00000130164,LDLR,blue,2
ENSG00000130165,ELOF1,grey,11
ENSG00000130175,PRKCSH,blue,2
ENSG00000130176,CNN1,grey,11
ENSG00000130177,CDC16,turquoise,24
ENSG00000130193,THEM6,greenyellow,10
ENSG00000130202,PVRL2,purple,19
ENSG00000130203,APOE,green,9
ENSG00000156650,KAT6B,turquoise,24
ENSG00000130208,APOC1,grey,11
ENSG00000130222,GADD45G,grey,11
ENSG00000130224,LRCH2,red,20
ENSG00000130226,DPP6,brown,3
ENSG00000130227,XPO7,brown,3
ENSG00000130244,FAM98C,grey,11
ENSG00000130254,SAFB2,turquoise,24
ENSG00000130255,RPL36,royalblue,21
ENSG00000130287,NCAN,red,20
ENSG00000130294,KIF1A,cyan,4
ENSG00000130299,GTPBP3,grey,11
ENSG00000130300,PLVAP,pink,18
ENSG00000130303,BST2,purple,19
ENSG00000130304,SLC27A1,green,9
ENSG00000130305,NSUN5,grey,11
ENSG00000130307,USHBP1,grey,11
ENSG00000130309,COLGALT1,pink,18
ENSG00000130311,DDA1,grey,11
ENSG00000130313,PGLS,grey,11
ENSG00000130332,LSM7,grey,11
ENSG00000130338,TULP4,black,1
ENSG00000130340,SNX9,blue,2
ENSG00000130347,RTN4IP1,black,1
ENSG00000130348,QRSL1,grey,11
ENSG00000130349,C6orf203,grey,11
ENSG00000130363,RSPH3,cyan,4
ENSG00000130368,MAS1,greenyellow,10
ENSG00000130382,MLLT1,salmon,22
ENSG00000130396,MLLT4,blue,2
ENSG00000130402,ACTN4,darkred,7
ENSG00000130413,STK33,green,9
ENSG00000130414,NDUFA10,grey,11
ENSG00000130429,ARPC1B,purple,19
ENSG00000130449,ZSWIM6,blue,2
ENSG00000130475,FCHO1,blue,2
ENSG00000130477,UNC13A,magenta,16
ENSG00000130479,MAP1S,turquoise,24
ENSG00000130489,SCO2,grey,11
ENSG00000130508,PXDN,grey,11
ENSG00000130511,SSBP4,yellow,25
ENSG00000130517,PGPEP1,tan,23
ENSG00000130518,KIAA1683,turquoise,24
ENSG00000130520,LSM4,brown,3
ENSG00000130522,JUND,grey,11
ENSG00000130528,HRC,grey,11
ENSG00000130529,TRPM4,grey,11
ENSG00000130540,SULT4A1,magenta,16
ENSG00000130544,ZNF557,grey,11
ENSG00000130558,OLFM1,yellow,25
ENSG00000130559,CAMSAP1,yellow,25
ENSG00000130560,UBAC1,grey,11
ENSG00000130584,ZBTB46,grey,11
ENSG00000130589,HELZ2,purple,19
ENSG00000130592,LSP1,grey,11
ENSG00000130600,H19,grey,11
ENSG00000130612,CYP2G1P,turquoise,24
ENSG00000130635,COL5A1,red,20
ENSG00000130638,ATXN10,brown,3
ENSG00000130640,TUBGCP2,brown,3
ENSG00000130653,PNPLA7,grey,11
ENSG00000130669,PAK4,turquoise,24
ENSG00000130684,ZNF337,grey,11
ENSG00000130695,CEP85,blue,2
ENSG00000130699,TAF4,grey,11
ENSG00000130702,LAMA5,tan,23
ENSG00000130703,OSBPL2,black,1
ENSG00000130706,ADRM1,darkgreen,5
ENSG00000130707,ASS1,brown,3
ENSG00000130711,PRDM12,grey,11
ENSG00000130713,EXOSC2,grey,11
ENSG00000130714,POMT1,grey,11
ENSG00000130717,UCK1,grey,11
ENSG00000130720,FIBCD1,salmon,22
ENSG00000130723,PRRC2B,midnightblue,17
ENSG00000130724,CHMP2A,grey,11
ENSG00000130725,UBE2M,grey,11
ENSG00000130726,TRIM28,blue,2
ENSG00000130731,C16orf13,brown,3
ENSG00000130733,YIPF2,brown,3
ENSG00000130734,ATG4D,grey,11
ENSG00000151276,MAGI1,yellow,25
ENSG00000186314,PRELID2,darkturquoise,8
ENSG00000130749,ZC3H4,turquoise,24
ENSG00000130751,NPAS1,salmon,22
ENSG00000130755,GMFG,pink,18
ENSG00000130758,MAP3K10,lightcyan,13
ENSG00000130762,ARHGEF16,grey,11
ENSG00000130764,LRRC47,greenyellow,10
ENSG00000130766,SESN2,grey,11
ENSG00000130770,ATPIF1,grey,11
ENSG00000130772,MED18,turquoise,24
ENSG00000130775,THEMIS2,blue,2
ENSG00000130779,CLIP1,grey,11
ENSG00000130783,CCDC62,tan,23
ENSG00000130787,HIP1R,blue,2
ENSG00000130803,ZNF317,grey,11
ENSG00000130811,EIF3G,darkgreen,5
ENSG00000130812,ANGPTL6,grey,11
ENSG00000130813,C19orf66,grey,11
ENSG00000130816,DNMT1,grey,11
ENSG00000130818,ZNF426,grey,11
ENSG00000130821,SLC6A8,blue,2
ENSG00000130822,PNCK,grey,11
ENSG00000130826,DKC1,grey,11
ENSG00000130827,PLXNA3,grey,11
ENSG00000130829,DUSP9,grey,11
ENSG00000130830,MPP1,greenyellow,10
ENSG00000130844,ZNF331,grey,11
